symbol,technical_score,trend_score,momentum_score,sr_score,volume_score,price_vs_50ma,pct_above_50ma,price_vs_200ma,pct_above_200ma,ma_cross,trend_strength,momentum_20d_pct,trend_total,rsi_score,rsi_value,macd_score,macd_position,stochastic_score,stochastic_k,momentum_total,sr_high_score,dist_from_52w_high_pct,sr_low_score,dist_from_52w_low_pct,breakout_score,sr_total,volume_trend_score,volume_trend_pct,volume_spike_score,volume_spike_pct,volume_total,current_price,sma_50,sma_200,rsi
HMAAGRO,8.0,2.0,5,1.0,0.0,2,0.1,0,-14.7,0,0.0,-2.9,2.0,4,54.3,0,bearish,1,23.4,5,1.0,35.9,0.0,13.5,0,1.0,0,-17.7,0.0,-79.4,0.0,24.11,24.08,28.28,54.3
EIMCOELECO,8.0,1.0,6,1.0,0.0,1,-0.4,0,-11.2,0,0.0,-4.7,1.0,3,43.0,0,bearish,3,44.8,6,1.0,47.7,0.0,12.5,0,1.0,0,-9.1,0.0,-68.5,0.0,1580.7,1587.04,1781.03,43.0
KSOLVES,8.0,2.0,1,2.0,3.0,1,-4.6,1,-5.6,0,0.0,-18.5,2.0,0,26.3,0,bearish,1,10.1,1,2.0,27.4,0.0,14.5,0,2.0,3,41.1,0.0,-77.6,3.0,281.4,294.87,298.17,26.3
MANCREDIT,8.0,2.0,2,2.0,2.0,1,-2.5,1,-4.9,0,0.0,-2.6,2.0,1,33.7,0,bearish,1,7.1,2,2.0,22.7,0.0,9.2,0,2.0,2,13.4,0.0,-49.6,2.0,166.07,170.31,174.6,33.7
HTMEDIA,8.0,1.0,4,3.0,0.0,1,-1.9,0,-11.1,0,0.0,-10.0,1.0,3,41.2,0,bearish,1,18.2,4,2.0,26.1,1.0,29.1,0,3.0,0,-44.2,0.0,7.9,0.0,21.17,21.59,23.82,41.2
KUANTUM,8.0,1.0,5,2.0,0.0,1,-1.1,0,-19.2,0,0.0,-7.8,1.0,3,43.9,0,bearish,2,30.2,5,1.0,40.5,1.0,20.4,0,2.0,0,-11.5,0.0,-54.9,0.0,78.26,79.14,96.9,43.9
DECCANCE,8.0,1.0,5,2.0,0.0,1,-3.8,0,-25.2,0,0.0,-6.5,1.0,4,47.6,0,bearish,1,19.4,5,1.0,46.3,1.0,16.3,0,2.0,0,-21.3,0.0,-22.9,0.0,625.7,650.08,836.83,47.6
ALLCARGO,8.0,2.0,5,1.0,0.0,2,2.3,0,-52.9,0,0.0,-8.0,2.0,2,37.4,0,bearish,3,45.5,5,0.0,77.0,1.0,23.8,0,1.0,0,-33.3,0.0,18.7,0.0,8.8,8.6,18.67,37.4
DAMCAPITAL,8.0,3.0,3,2.0,0.0,3,5.4,0,-23.3,0,0.0,-3.0,3.0,2,39.2,0,bearish,1,9.1,3,1.0,49.5,1.0,28.1,0,2.0,0,-26.6,0.0,-42.1,0.0,152.74,144.9,199.26,39.2
AGARIND,8.0,1.0,6,1.0,0.0,1,-3.5,0,-41.6,0,0.0,-11.3,1.0,3,44.5,0,bearish,3,46.7,6,0.0,61.4,1.0,15.4,0,1.0,0,-31.8,0.0,-56.3,0.0,415.35,430.44,711.55,44.5
OMINFRAL,8.0,1.0,4,2.0,1.0,1,-0.8,0,-12.9,0,0.0,-6.2,1.0,3,40.7,0,bearish,1,5.8,4,1.0,39.5,1.0,23.2,0,2.0,0,-27.0,1.0,26.2,1.0,88.07,88.74,101.1,40.7
CONTROLPR,8.0,1.0,5,2.0,0.0,1,-0.7,0,-10.0,0,0.0,-6.3,1.0,4,46.6,0,bearish,1,11.8,5,1.0,30.9,1.0,21.9,0,2.0,0,-20.1,0.0,-60.4,0.0,630.4,634.92,700.82,46.6
ARIES,8.0,2.0,3,3.0,0.0,1,-0.8,1,-2.0,0,0.0,-8.8,2.0,2,39.6,0,bearish,1,19.4,3,2.0,22.9,1.0,23.9,0,3.0,0,-33.4,0.0,-36.9,0.0,353.65,356.4,360.76,39.6
HMVL,8.0,1.0,5,2.0,0.0,1,-1.2,0,-13.4,0,0.0,-6.5,1.0,4,45.1,0,bearish,1,14.7,5,1.0,38.1,1.0,15.9,0,2.0,0,-56.3,0.0,-66.4,0.0,64.0,64.78,73.89,45.1
NCLIND,8.0,1.0,4,3.0,0.0,1,-2.4,0,-12.4,0,0.0,-5.2,1.0,3,43.4,0,bearish,1,8.5,4,2.0,27.7,1.0,15.3,0,3.0,0,-43.9,0.0,-30.6,0.0,170.08,174.28,194.05,43.4
AFSL,8.0,2.0,4,2.0,0.0,1,-0.4,1,-2.3,0,0.0,-2.9,2.0,3,42.0,0,bearish,1,5.4,4,2.0,25.2,0.0,3.6,0,2.0,0,-18.3,0.0,-64.0,0.0,201.46,202.33,206.27,42.0
5PAISA,8.0,2.0,3,3.0,0.0,1,-1.2,1,-9.2,0,0.0,-6.0,2.0,2,35.2,0,bearish,1,5.1,3,2.0,30.0,1.0,23.7,0,3.0,0,-2.7,0.0,-52.5,0.0,303.75,307.5,334.49,35.2
NAHARPOLY,8.0,2.0,3,2.0,1.0,1,-1.8,1,-10.0,0,0.0,-9.1,2.0,2,39.1,0,bearish,1,10.6,3,1.0,38.3,1.0,19.8,0,2.0,0,-6.1,1.0,35.2,1.0,239.7,244.2,266.28,39.1
GLOBALVECT,7.5,2.0,3,2.5,0.0,2,0.8,0,-12.0,0,0.0,-15.9,2.0,2,39.8,0,bearish,1,26.4,3,1.0,38.8,1.5,33.0,0,2.5,0,-16.9,0.0,17.0,0.0,171.58,170.25,195.03,39.8
ODIGMA,7.5,2.0,4,1.5,0.0,2,3.9,0,-18.0,0,0.0,-12.4,2.0,3,42.5,0,bearish,1,21.9,4,0.0,52.6,1.5,31.2,0,1.5,0,-23.0,0.0,-70.8,0.0,26.56,25.57,32.4,42.5
BLBLIMITED,7.5,3.0,1,3.5,0.0,0,-6.6,1,-0.5,2,0.0,-8.8,3.0,0,6.7,0,bearish,1,7.6,1,2.0,30.0,1.5,31.1,0,3.5,0,-27.6,0.0,-28.6,0.0,15.73,16.84,15.81,6.7
PARASPETRO,7.5,2.0,3,2.5,0.0,0,-7.0,1,-5.7,1,0.0,-11.4,2.0,2,37.8,0,bearish,1,13.3,3,1.0,35.3,1.5,36.6,0,2.5,0,-38.4,0.0,-57.3,0.0,2.09,2.25,2.22,37.8
LPDC,7.5,3.0,2,2.5,0.0,2,1.6,1,-6.2,0,0.0,-1.6,3.0,1,34.6,0,bearish,1,24.2,2,1.0,33.1,1.5,30.0,0,2.5,0,-34.9,0.0,-60.4,0.0,6.8,6.69,7.25,34.6
AVG,7.5,2.0,4,1.5,0.0,2,0.9,0,-16.3,0,0.0,-4.3,2.0,3,43.5,0,bearish,1,5.9,4,0.0,53.2,1.5,35.7,0,1.5,0,-63.1,0.0,8.0,0.0,158.35,156.87,189.13,43.5
BAGFILMS,7.5,2.0,3,2.5,0.0,2,1.9,0,-17.5,0,0.0,-7.8,2.0,1,31.0,0,bearish,2,31.9,3,1.0,37.9,1.5,37.7,0,2.5,0,-40.7,0.0,-78.6,0.0,4.97,4.88,6.02,31.0
DEVX,7.5,2.0,3,2.5,0.0,2,3.1,0,,0,0.0,-1.9,2.0,2,37.4,0,bearish,1,19.3,3,1.0,37.0,1.5,34.6,0,2.5,0,-18.1,0.0,-28.7,0.0,40.32,39.1,,37.4
ORIENTPPR,7.5,1.0,4,2.5,0.0,1,-1.1,0,-24.1,0,0.0,-9.8,1.0,3,43.3,0,bearish,1,9.6,4,1.0,45.0,1.5,30.8,0,2.5,0,-32.5,0.0,-27.5,0.0,17.33,17.53,22.84,43.3
BAJAJINDEF,7.5,3.0,3,1.5,0.0,3,6.1,0,-15.2,0,0.0,-3.9,3.0,2,35.5,0,bearish,1,7.1,3,0.0,51.3,1.5,35.6,0,1.5,0,-20.1,0.0,-75.0,0.0,281.0,264.86,331.35,35.5
HBSL,7.5,3.0,3,1.5,0.0,3,9.1,0,-14.9,0,0.0,-6.7,3.0,2,39.0,0,bearish,1,16.7,3,0.0,55.5,1.5,41.3,0,1.5,0,-15.2,0.0,-42.1,0.0,60.25,55.23,70.81,39.0
ORTEL,7.5,3.0,2,2.5,0.0,0,-6.1,1,-0.6,2,0.0,-12.2,3.0,1,32.9,0,bearish,1,0.0,2,1.0,32.1,1.5,38.3,0,2.5,0,-0.3,0.0,-51.8,0.0,1.59,1.69,1.6,32.9
KRITIKA,7.5,2.0,3,2.5,0.0,2,3.0,0,-18.4,0,0.0,-2.6,2.0,1,30.3,0,bearish,2,34.9,3,1.0,45.0,1.5,35.6,0,2.5,0,-18.1,0.0,-46.8,0.0,6.1,5.92,7.48,30.3
LOTUSDEV,7.5,3.0,2,2.5,0.0,3,5.3,0,,0,0.0,-4.4,3.0,1,33.3,0,bearish,1,15.1,2,1.0,36.4,1.5,35.9,0,2.5,0,-52.6,0.0,-62.4,0.0,138.9,131.92,,33.3
LGBBROSLTD,7.5,3.0,1,3.5,0.0,0,-9.0,1,-3.3,2,0.0,-8.8,3.0,0,28.3,0,bearish,1,4.3,1,2.0,22.4,1.5,33.6,0,3.5,0,-0.0,0.0,-30.1,0.0,1589.2,1745.62,1643.5,28.3
LENSKART,7.5,0.0,1,3.5,3.0,0,-8.3,0,,0,0.0,-11.9,0.0,0,18.1,0,bearish,1,3.2,1,2.0,15.9,1.5,31.8,0,3.5,3,55.9,0.0,-36.8,3.0,469.25,511.54,,18.1
NDL,7.5,2.0,3,2.5,0.0,2,4.5,0,-11.5,0,0.0,-9.2,2.0,2,35.8,0,bearish,1,11.8,3,1.0,39.4,1.5,48.9,0,2.5,0,-26.1,0.0,-56.4,0.0,2.68,2.56,3.03,35.8
NOCIL,7.5,3.0,1,3.5,0.0,2,1.2,1,-0.6,0,0.0,-4.2,3.0,0,29.7,0,bearish,1,4.7,1,2.0,21.2,1.5,31.3,0,3.5,0,-83.8,0.0,-68.0,0.0,164.48,162.53,165.52,29.7
GLOBECIVIL,7.5,2.0,4,1.5,0.0,2,0.6,0,-26.5,0,0.0,-8.0,2.0,3,41.8,0,bearish,1,21.6,4,0.0,52.3,1.5,35.3,0,1.5,0,-55.2,0.0,-81.3,0.0,45.34,45.08,61.71,41.8
CANBK,7.5,2.0,1,3.0,1.5,0,-6.4,1,-5.2,1,0.0,-10.3,2.0,0,24.6,0,bearish,1,6.8,1,2.0,21.4,1.0,27.0,0,3.0,0,-6.2,1.5,71.2,1.5,128.07,136.82,135.05,24.6
NECCLTD,7.5,2.0,3,2.5,0.0,2,2.9,0,-17.5,0,0.0,-5.3,2.0,2,39.8,0,bearish,1,4.8,3,1.0,45.0,1.5,42.2,0,2.5,0,-25.1,0.0,-54.0,0.0,15.0,14.58,18.18,39.8
JKIPL,7.0,3.0,1,3.0,0.0,3,17.3,0,,0,0.0,-20.1,3.0,0,27.3,0,bearish,1,16.4,1,1.0,34.0,2.0,84.6,0,3.0,0,-58.9,0.0,-79.7,0.0,83.8,71.44,,27.3
ECOSMOBLTY,7.0,2.0,4,1.0,0.0,2,1.5,0,-35.2,0,0.0,-8.7,2.0,3,41.5,0,bearish,1,5.1,4,0.0,62.3,1.0,29.0,0,1.0,0,-38.4,0.0,-71.6,0.0,134.07,132.08,206.97,41.5
KABRAEXTRU,7.0,2.0,3,2.0,0.0,1,-1.4,1,-6.1,0,0.0,-6.0,2.0,2,36.2,0,bearish,1,2.9,3,1.0,31.2,1.0,26.1,0,2.0,0,-28.9,0.0,-77.9,0.0,226.94,230.2,241.63,36.2
INDRAMEDCO,7.0,0.0,2,1.0,4.0,0,-9.0,0,-18.9,0,0.0,-11.0,0.0,1,32.4,0,bearish,1,1.0,2,1.0,42.6,0.0,7.5,0,1.0,3,23.1,1.0,27.3,4.0,367.75,404.27,453.44,32.4
BIL,7.0,2.0,2,3.0,0.0,1,-0.3,1,-7.8,0,0.0,-6.7,2.0,0,29.1,0,bearish,2,33.1,2,2.0,25.4,1.0,22.1,0,3.0,0,-47.4,0.0,-59.5,0.0,734.85,736.87,797.04,29.1
NFL,7.0,2.0,3,2.0,0.0,2,0.8,0,-13.0,0,0.0,-2.5,2.0,2,37.5,0,bearish,1,13.4,3,1.0,32.6,1.0,17.4,0,2.0,0,-61.3,0.0,-7.5,0.0,74.39,73.78,85.52,37.5
EMUDHRA,7.0,2.0,3,2.0,0.0,2,3.7,0,-19.8,0,0.0,-5.9,2.0,2,39.0,0,bearish,1,15.7,3,1.0,43.8,1.0,29.1,0,2.0,0,-36.5,0.0,-66.4,0.0,470.55,453.61,587.07,39.0
GRPLTD,7.0,2.0,3,2.0,0.0,1,-3.2,1,-7.3,0,0.0,-8.3,2.0,1,33.9,0,bearish,2,30.1,3,1.0,42.4,1.0,20.5,0,2.0,0,-28.7,0.0,-16.3,0.0,1808.0,1868.06,1951.25,33.9
BLUEDART,7.0,2.0,2,2.0,1.0,1,-3.4,1,-9.5,0,0.0,-7.8,2.0,1,33.7,0,bearish,1,9.2,2,2.0,29.5,0.0,8.3,0,2.0,1,3.6,0.0,-11.9,1.0,5071.0,5248.91,5604.42,33.7
ORKLAINDIA,7.0,2.0,2,3.0,0.0,2,3.8,0,,0,0.0,-0.4,2.0,1,34.4,0,bearish,1,23.8,2,2.0,16.9,1.0,18.4,0,3.0,0,-66.3,0.0,-39.2,0.0,631.25,608.1,,34.4
MIRZAINT,7.0,1.0,3,3.0,0.0,1,-1.6,0,-12.7,0,0.0,-8.5,1.0,2,39.9,0,bearish,1,23.9,3,2.0,29.6,1.0,24.1,0,3.0,0,-30.1,0.0,-37.0,0.0,30.96,31.48,35.47,39.9
BLUESTONE,7.0,1.0,1,2.0,3.0,1,-4.3,0,,0,0.0,-8.8,1.0,0,21.8,0,bearish,1,8.6,1,1.0,40.1,1.0,18.9,0,2.0,3,20.8,0.0,-85.1,3.0,475.35,496.84,,21.8
IXIGO,7.0,1.0,6,0.0,0.0,1,-2.5,0,-29.6,0,0.0,-6.6,1.0,3,44.7,0,bearish,3,51.7,6,0.0,51.2,0.0,6.2,0,0.0,0,-27.3,0.0,-37.0,0.0,165.62,169.79,235.24,44.7
GPPL,7.0,2.0,3,2.0,0.0,1,-2.5,1,-7.7,0,0.0,-4.3,2.0,2,35.9,0,bearish,1,2.2,3,2.0,24.5,0.0,11.9,0,2.0,0,-13.8,0.0,-12.0,0.0,151.05,154.87,163.6,35.9
CEATLTD,7.0,0.0,2,2.0,3.0,0,-7.3,0,-11.2,0,0.0,-15.5,0.0,1,33.8,0,bearish,1,9.5,2,2.0,27.6,0.0,7.1,0,2.0,3,48.5,0.0,-45.3,3.0,3212.2,3466.64,3615.81,33.8
MCLOUD,7.0,2.0,2,1.0,2.0,2,1.7,0,-45.5,0,0.0,-7.0,2.0,1,32.0,0,bearish,1,7.8,2,0.0,76.4,1.0,28.1,0,1.0,2,14.6,0.0,-32.2,2.0,24.85,24.43,45.61,32.0
IRCON,7.0,3.0,2,2.0,0.0,2,2.1,1,-9.9,0,0.0,-5.8,3.0,1,32.8,0,bearish,1,2.0,2,1.0,35.9,1.0,24.6,0,2.0,0,-37.7,0.0,-57.3,0.0,142.64,139.72,158.39,32.8
IRCTC,7.0,1.0,5,1.0,0.0,1,-0.8,0,-16.9,0,0.0,-5.2,1.0,4,45.3,0,bearish,1,13.7,5,1.0,33.7,0.0,8.8,0,1.0,0,-20.2,0.0,-58.2,0.0,535.95,540.44,645.04,45.3
MOHITIND,7.0,1.0,4,2.0,0.0,1,-1.2,0,-20.1,0,0.0,-4.7,1.0,3,41.8,0,bearish,1,14.3,4,1.0,43.6,1.0,21.9,0,2.0,0,-17.7,0.0,-89.0,0.0,22.67,22.95,28.39,41.8
HAVELLS,7.0,1.0,2,2.0,2.0,1,-4.9,0,-14.4,0,0.0,-7.1,1.0,1,33.5,0,bearish,1,24.6,2,2.0,25.2,0.0,5.9,0,2.0,2,16.7,0.0,-57.6,2.0,1209.6,1272.17,1412.51,33.5
KANANIIND,7.0,2.0,2,3.0,0.0,2,2.7,0,-10.8,0,0.0,-10.9,2.0,1,32.4,0,bearish,1,19.0,2,1.0,34.3,2.0,52.0,0,3.0,0,-27.3,0.0,-58.7,0.0,1.55,1.51,1.74,32.4
NEXTMEDIA,7.0,0.0,4,1.0,2.0,0,-10.4,0,-30.7,0,0.0,-10.7,0.0,3,43.8,0,bearish,1,11.9,4,0.0,52.8,1.0,17.0,0,1.0,2,19.8,0.0,-82.8,2.0,4.0,4.46,5.77,43.8
DISHTV,7.0,3.0,1,3.0,0.0,3,9.3,0,-17.2,0,0.0,-13.4,3.0,0,18.5,0,bearish,1,4.8,1,1.0,48.6,2.0,84.6,0,3.0,0,-49.0,0.0,-67.0,0.0,3.36,3.07,4.06,18.5
LAXMICOT,7.0,2.0,4,1.0,0.0,2,1.8,0,-26.3,0,0.0,-8.8,2.0,2,38.2,0,bearish,2,33.9,4,0.0,56.7,1.0,22.1,0,1.0,0,-48.8,0.0,-81.0,0.0,14.28,14.03,19.37,38.2
MUFTI,7.0,1.0,5,1.0,0.0,1,-0.1,0,-22.9,0,0.0,-1.9,1.0,4,49.7,0,bearish,1,18.4,5,0.0,58.1,1.0,22.7,0,1.0,0,-21.1,0.0,-60.1,0.0,77.4,77.5,100.33,49.7
FEL,7.0,3.0,1,2.0,1.0,2,1.8,1,-9.2,0,0.0,-6.4,3.0,0,16.7,0,bearish,1,16.7,1,1.0,32.3,1.0,29.4,0,2.0,1,8.4,0.0,-54.5,1.0,0.44,0.43,0.48,16.7
AURIGROW,7.0,2.0,1,2.0,2.0,2,4.1,0,,0,0.0,-6.1,2.0,0,23.1,0,bearish,1,0.0,1,0.0,69.0,2.0,55.0,0,2.0,0,-7.1,2.0,172.7,2.0,0.31,0.3,,23.1
GUJAPOLLO,7.0,0.0,4,3.0,0.0,0,-6.2,0,-10.5,0,0.0,-11.1,0.0,3,40.2,0,bearish,1,4.7,4,2.0,29.5,1.0,18.8,0,3.0,0,-11.5,0.0,-30.6,0.0,390.55,416.46,436.32,40.2
DLF,7.0,1.0,4,2.0,0.0,1,-0.5,0,-16.8,0,0.0,-5.0,1.0,3,41.5,0,bearish,1,19.6,4,1.0,35.6,1.0,15.8,0,2.0,0,-34.1,0.0,1.3,0.0,566.75,569.86,681.59,41.5
LYPSAGEMS,7.0,3.0,1,1.0,2.0,2,1.2,1,-9.5,0,0.0,-6.2,3.0,0,28.1,0,bearish,1,21.9,1,0.0,53.2,1.0,24.6,0,1.0,2,17.4,0.0,-26.5,2.0,5.11,5.05,5.64,28.1
INDIGO,7.0,1.0,5,1.0,0.0,1,-1.3,0,-16.7,0,0.0,-7.0,1.0,3,40.6,0,bearish,2,38.5,5,1.0,30.8,0.0,10.8,0,1.0,0,-34.6,0.0,-40.0,0.0,4314.9,4373.36,5181.42,40.6
ARENTERP,7.0,1.0,2,2.0,2.0,1,-2.1,0,-13.7,0,0.0,-9.7,1.0,1,31.7,0,bearish,1,24.3,2,1.0,39.0,1.0,28.0,0,2.0,0,-22.0,2.0,374.9,2.0,38.41,39.23,44.51,31.7
DCMSIL,7.0,0.0,5,2.0,0.0,0,-9.7,0,,0,0.0,-9.5,0.0,4,49.8,0,bearish,1,7.9,5,1.0,40.8,1.0,25.9,0,2.0,0,-67.8,0.0,-55.6,0.0,62.33,69.0,,49.8
GODREJPROP,7.0,2.0,3,2.0,0.0,2,0.9,0,-11.2,0,0.0,-2.6,2.0,2,38.6,0,bearish,1,9.8,3,1.0,31.6,1.0,19.5,0,2.0,0,-14.2,0.0,-61.1,0.0,1714.1,1698.03,1931.27,38.6
IREDA,7.0,3.0,1,2.0,1.0,2,2.6,1,-7.4,0,0.0,-2.3,3.0,0,24.8,0,bearish,1,18.3,1,1.0,31.5,1.0,17.6,0,2.0,1,5.2,0.0,-42.6,1.0,127.1,123.85,137.23,24.8
JSWHL,7.0,0.0,6,1.0,0.0,0,-9.3,0,-27.8,0,0.0,-5.2,0.0,2,36.8,3,bullish,1,25.1,6,1.0,49.8,0.0,10.1,0,1.0,0,-40.6,0.0,-16.2,0.0,12381.0,13652.98,17136.56,36.8
ITCHOTELS,7.0,1.0,5,1.0,0.0,1,-1.2,0,-21.7,0,0.0,-4.3,1.0,4,45.9,0,bearish,1,17.3,5,1.0,40.6,0.0,13.2,0,1.0,0,-45.1,0.0,17.0,0.0,155.48,157.41,198.6,45.9
OCCLLTD,7.0,2.0,3,2.0,0.0,2,0.3,0,-14.9,0,0.0,-4.0,2.0,2,38.5,0,bearish,1,8.1,3,1.0,41.4,1.0,22.2,0,2.0,0,-27.9,0.0,18.6,0.0,92.51,92.21,108.7,38.5
AJOONI,7.0,1.0,4,2.0,0.0,1,-1.1,0,-11.4,0,0.0,-1.9,1.0,3,44.7,0,bearish,1,27.3,4,1.0,36.7,1.0,17.7,0,2.0,0,-28.4,0.0,-50.4,0.0,4.18,4.23,4.72,44.7
CHOICEIN,7.0,1.0,3,3.0,0.0,1,-0.8,0,-12.7,0,0.0,-8.4,1.0,2,36.4,0,bearish,1,22.9,3,2.0,22.8,1.0,16.8,0,3.0,0,-5.4,0.0,-36.2,0.0,664.25,669.57,760.49,36.4
INDOSTAR,7.0,1.0,5,1.0,0.0,1,-4.2,0,-16.7,0,0.0,-8.4,1.0,4,50.3,0,bearish,1,5.3,5,1.0,46.2,0.0,10.1,0,1.0,0,-34.6,0.0,-59.5,0.0,197.14,205.68,236.77,50.3
INOXWIND,7.0,3.0,2,1.0,1.0,3,5.5,0,-21.9,0,0.0,-1.9,3.0,1,33.1,0,bearish,1,3.9,2,0.0,52.5,1.0,27.3,0,1.0,1,4.7,0.0,-65.6,1.0,95.53,90.51,122.34,33.1
ARIHANTCAP,7.0,1.0,4,2.0,0.0,1,-1.2,0,-23.4,0,0.0,-2.4,1.0,3,43.6,0,bearish,1,4.0,4,1.0,42.4,1.0,21.2,0,2.0,0,-29.3,0.0,-44.7,0.0,69.07,69.93,90.19,43.6
AGRITECH,7.0,1.0,4,2.0,0.0,1,-2.3,0,-17.7,0,0.0,-12.1,1.0,3,41.9,0,bearish,1,18.5,4,1.0,42.3,1.0,16.7,0,2.0,0,-20.6,0.0,-15.0,0.0,107.98,110.54,131.27,41.9
EIHOTEL,7.0,1.0,3,3.0,0.0,1,-0.0,0,-11.4,0,0.0,-4.9,1.0,2,37.3,0,bearish,1,14.7,3,2.0,27.3,1.0,16.6,0,3.0,0,-85.2,0.0,-55.6,0.0,316.1,316.25,356.95,37.3
AADHARHFC,7.0,2.0,2,2.0,1.0,1,-2.5,1,-5.5,0,0.0,-3.4,2.0,1,33.6,0,bearish,1,8.0,2,2.0,15.3,0.0,12.8,0,2.0,0,-3.6,1.0,35.6,1.0,464.15,476.29,490.96,33.6
ASAHIINDIA,7.0,2.0,2,3.0,0.0,1,-2.2,1,-9.7,0,0.0,-2.9,2.0,1,31.8,0,bearish,1,23.8,2,2.0,23.7,1.0,19.4,0,3.0,0,-76.9,0.0,19.3,0.0,819.65,838.5,907.95,31.8
HATSUN,7.0,2.0,3,2.0,0.0,1,-0.2,1,-0.6,0,0.0,-4.0,2.0,2,36.6,0,bearish,1,17.0,3,2.0,20.1,0.0,10.1,0,2.0,0,-31.9,0.0,-37.9,0.0,941.75,943.29,947.17,36.6
ABCOTS,7.0,0.0,4,0.0,3.0,0,-37.1,0,-45.3,0,0.0,-45.4,0.0,0,23.8,3,bullish,1,13.9,4,0.0,56.5,0.0,2.6,0,0.0,3,102.7,0.0,-65.8,3.0,219.18,348.33,400.55,23.8
APOLLOTYRE,7.0,0.0,1,2.0,4.0,0,-6.3,0,-16.3,0,0.0,-10.6,0.0,0,24.9,0,bearish,1,5.3,1,2.0,26.5,0.0,0.6,0,2.0,2,17.4,2.0,528.0,4.0,394.5,421.08,471.43,24.9
CRISIL,7.0,3.0,3,1.0,0.0,2,0.9,1,-9.2,0,0.0,-4.4,3.0,1,34.7,0,bearish,2,37.9,3,1.0,31.6,0.0,12.5,0,1.0,0,-8.6,0.0,-40.8,0.0,4137.6,4101.44,4558.79,34.7
CENTRALBK,7.0,2.0,3,2.0,0.0,1,-2.1,1,-5.4,0,0.0,-2.9,2.0,2,35.7,0,bearish,1,3.1,3,2.0,15.2,0.0,10.9,0,2.0,0,-21.8,0.0,-36.8,0.0,34.15,34.9,36.12,35.7
KIRLOSIND,7.0,2.0,3,2.0,0.0,2,2.1,0,-11.4,0,0.0,-4.1,2.0,2,36.3,0,bearish,1,17.9,3,1.0,35.3,1.0,23.8,0,2.0,0,-7.7,0.0,-33.4,0.0,3049.8,2986.24,3442.06,36.3
CENTEXT,7.0,1.0,4,2.0,0.0,1,-0.3,0,-13.2,0,0.0,-8.7,1.0,3,40.9,0,bearish,1,19.9,4,1.0,42.5,1.0,27.6,0,2.0,0,-12.6,0.0,-18.6,0.0,19.99,20.05,23.02,40.9
KCP,7.0,2.0,2,3.0,0.0,2,3.0,0,-10.5,0,0.0,-1.5,2.0,1,33.1,0,bearish,1,8.3,2,2.0,29.3,1.0,29.9,0,3.0,0,-31.1,0.0,-51.5,0.0,162.43,157.71,181.48,33.1
ASALCBR,7.0,3.0,1,2.0,1.0,2,3.4,1,-9.8,0,0.0,-4.8,3.0,0,29.1,0,bearish,1,5.6,1,1.0,34.0,1.0,27.5,0,2.0,0,-44.0,1.0,46.8,1.0,842.25,814.28,934.21,29.1
HITECH,7.0,3.0,2,2.0,0.0,2,1.1,1,-9.4,0,0.0,-1.1,3.0,1,32.6,0,bearish,1,7.0,2,1.0,33.6,1.0,20.6,0,2.0,0,-14.6,0.0,-42.6,0.0,84.62,83.67,93.43,32.6
JAICORPLTD,7.0,2.0,3,2.0,0.0,2,4.8,0,-11.4,0,0.0,-0.9,2.0,2,36.6,0,bearish,1,9.2,3,1.0,36.7,1.0,27.9,0,2.0,0,-44.6,0.0,-70.0,0.0,112.56,107.39,127.1,36.6
GLOBUSSPR,7.0,1.0,2,1.0,3.0,1,-3.4,0,-12.9,0,0.0,-10.9,1.0,1,30.9,0,bearish,1,3.0,2,1.0,30.5,0.0,12.9,0,1.0,3,46.2,0.0,-29.9,3.0,903.3,934.75,1037.06,30.9
MSTCLTD,7.0,1.0,3,3.0,0.0,1,-1.2,0,-10.5,0,0.0,-7.4,1.0,2,35.8,0,bearish,1,4.9,3,2.0,26.3,1.0,16.6,0,3.0,0,-21.3,0.0,-51.1,0.0,422.25,427.52,472.02,35.8
MUTHOOTCAP,7.0,1.0,5,1.0,0.0,1,-0.3,0,-20.5,0,0.0,-4.8,1.0,4,51.0,0,bearish,1,10.4,5,1.0,45.0,0.0,14.9,0,1.0,0,-12.8,0.0,-60.7,0.0,201.33,201.85,253.14,51.0
NSIL,7.0,1.0,4,2.0,0.0,1,-0.0,0,-14.1,0,0.0,-4.8,1.0,3,40.8,0,bearish,1,10.7,4,1.0,36.2,1.0,18.5,0,2.0,0,-41.1,0.0,-43.7,0.0,5568.0,5570.62,6482.68,40.8
KDDL,7.0,2.0,1,2.0,2.0,1,-3.5,1,-7.5,0,0.0,-7.2,2.0,0,28.8,0,bearish,1,9.4,1,2.0,26.4,0.0,12.9,0,2.0,2,12.8,0.0,-67.2,2.0,2247.0,2328.06,2428.33,28.8
MOBIKWIK,7.0,1.0,1,2.0,3.0,1,-1.9,0,-18.4,0,0.0,-6.0,1.0,0,27.8,0,bearish,1,1.6,1,1.0,43.4,1.0,24.7,0,2.0,3,96.0,0.0,-63.9,3.0,188.9,192.58,231.46,27.8
DOLLAR,7.0,1.0,1,2.0,3.0,1,-2.0,0,-19.7,0,0.0,-4.0,1.0,0,15.6,0,bearish,1,2.4,1,1.0,37.8,1.0,20.4,0,2.0,3,101.7,0.0,-92.2,3.0,265.45,270.89,330.64,15.6
