symbol,technical_score,trend_score,momentum_score,sr_score,volume_score,price_vs_50ma,pct_above_50ma,price_vs_200ma,pct_above_200ma,ma_cross,trend_strength,momentum_20d_pct,trend_total,rsi_score,rsi_value,macd_score,macd_position,stochastic_score,stochastic_k,momentum_total,sr_high_score,dist_from_52w_high_pct,sr_low_score,dist_from_52w_low_pct,breakout_score,sr_total,volume_trend_score,volume_trend_pct,volume_spike_score,volume_spike_pct,volume_total,current_price,sma_50,sma_200,rsi
SONATSOFTW,13.0,3.0,5,2.0,3.0,3,5.1,0,-18.3,0,0.0,-1.3,3.0,4,50.9,0,bearish,1,22.3,5,1.0,40.3,1.0,27.8,0,2.0,3,20.6,0.0,-56.2,3.0,264.7,251.91,324.17,50.9
EVEREADY,13.0,3.0,5,2.0,3.0,2,4.4,1,-8.7,0,0.0,-5.5,3.0,4,46.5,0,bearish,1,28.5,5,1.0,32.4,1.0,23.8,0,2.0,3,28.0,0.0,-72.4,3.0,321.35,307.9,351.9,46.5
ZEEL,13.0,5.0,6,2.0,0.0,3,5.9,1,-9.3,0,1.0,0.1,5.0,4,45.2,0,bearish,2,36.0,6,1.0,41.0,1.0,28.9,0,2.0,0,-4.4,0.0,-43.2,0.0,87.68,82.79,96.64,45.2
ASIANPAINT,13.0,6.0,4,3.0,0.0,3,9.5,2,2.7,0,1.0,1.5,6.0,1,67.3,3,bullish,0,76.8,4,2.0,12.9,1.0,23.0,0,3.0,0,-20.6,0.0,-30.8,0.0,2600.7,2374.61,2532.25,67.3
COALINDIA,13.0,8.0,2,3.0,0.0,2,0.4,3,13.1,2,1.0,2.9,8.0,1,30.4,0,bearish,1,13.8,2,1.5,7.0,1.5,32.1,0,3.0,0,-15.2,0.0,-34.5,0.0,456.95,455.23,404.04,30.4
ZEEL,13.0,5.0,6,2.0,0.0,3,5.9,1,-9.3,0,1.0,0.1,5.0,4,45.2,0,bearish,2,36.0,6,1.0,41.0,1.0,28.9,0,2.0,0,-4.4,0.0,-43.2,0.0,87.68,82.79,96.64,45.2
NATIONALUM,12.5,6.0,3,3.5,0.0,1,-0.7,3,34.5,2,0.0,-8.0,6.0,2,35.1,0,bearish,1,28.1,3,1.5,9.9,2.0,136.5,0,3.5,0,-35.5,0.0,-14.7,0.0,398.95,401.93,296.72,35.1
ELECON,12.5,4.0,5,2.5,1.0,3,9.3,1,-1.9,0,0.0,-3.8,4.0,4,49.0,0,bearish,1,14.2,5,1.0,32.1,1.5,37.8,0,2.5,1,6.7,0.0,-69.8,1.0,485.15,444.07,494.31,49.0
MPHASIS,12.5,2.0,7,2.0,1.5,2,0.1,0,-15.4,0,0.0,-4.7,2.0,4,46.4,0,bearish,3,54.9,7,2.0,26.9,0.0,10.3,0,2.0,0,-0.9,1.5,93.6,1.5,2220.5,2219.09,2624.78,46.4
NTPC,12.5,7.0,3,2.5,0.0,2,0.6,3,11.8,2,0.0,-3.9,7.0,2,35.9,0,bearish,1,22.3,3,1.5,6.0,1.0,24.4,0,2.5,0,-28.4,0.0,-22.3,0.0,389.4,387.12,348.34,35.9
SOUTHBANK,12.5,5.0,4,3.5,0.0,2,0.7,2,5.6,1,0.0,-2.8,5.0,3,44.2,0,bearish,1,17.3,4,2.0,17.3,1.5,41.5,0,3.5,0,-7.3,0.0,-53.5,0.0,38.75,38.47,36.71,44.2
MPHASIS,12.5,2.0,7,2.0,1.5,2,0.1,0,-15.4,0,0.0,-4.7,2.0,4,46.4,0,bearish,3,54.9,7,2.0,26.9,0.0,10.3,0,2.0,0,-0.9,1.5,93.6,1.5,2220.5,2219.09,2624.78,46.4
MOTILALOFS,12.5,5.0,3,3.5,1.0,3,11.9,1,-0.4,0,1.0,4.9,5.0,1,66.4,0,bearish,2,61.1,3,2.0,21.8,1.5,38.4,0,3.5,1,8.5,0.0,-56.3,1.0,850.95,760.44,854.31,66.4
SIEMENS,12.5,7.0,3,2.5,0.0,2,3.1,3,10.4,2,0.0,-7.6,7.0,2,35.5,0,bearish,1,20.3,3,1.5,9.6,1.0,25.7,0,2.5,0,-7.4,0.0,-50.1,0.0,3550.9,3442.75,3217.52,35.5
SIEMENS,12.5,7.0,3,2.5,0.0,2,3.1,3,10.4,2,0.0,-7.6,7.0,2,35.5,0,bearish,1,20.3,3,1.5,9.6,1.0,25.7,0,2.5,0,-7.4,0.0,-50.1,0.0,3550.9,3442.75,3217.52,35.5
ALKEM,12.5,4.0,6,2.5,0.0,2,0.8,2,0.1,0,0.0,-2.8,4.0,3,58.9,0,bearish,3,46.9,6,1.5,7.1,1.0,17.1,0,2.5,0,-9.9,0.0,4.4,0.0,5470.0,5425.39,5462.77,58.9
SRF,12.5,4.5,6,2.0,0.0,2,3.7,1,-6.6,0,1.5,5.8,4.5,3,57.9,0,bearish,3,43.2,6,2.0,20.4,0.0,12.0,0,2.0,0,-5.9,0.0,-63.0,0.0,2637.2,2543.17,2823.02,57.9
SRF,12.5,4.5,6,2.0,0.0,2,3.7,1,-6.6,0,1.5,5.8,4.5,3,57.9,0,bearish,3,43.2,6,2.0,20.4,0.0,12.0,0,2.0,0,-5.9,0.0,-63.0,0.0,2637.2,2543.17,2823.02,57.9
INDUSINDBK,12.5,6.0,4,2.5,0.0,2,4.2,2,7.0,1,1.0,2.9,6.0,3,43.9,0,bearish,1,28.6,4,1.5,7.6,1.0,26.0,0,2.5,0,-23.5,0.0,-48.0,0.0,895.25,859.48,836.67,43.9
DCBBANK,12.5,5.0,3,3.5,1.0,1,-1.3,2,7.7,2,0.0,-9.4,5.0,2,35.5,0,bearish,1,28.0,3,2.0,14.0,1.5,48.1,0,3.5,1,5.2,0.0,-56.6,1.0,177.05,179.44,164.44,35.5
TNPETRO,12.5,3.0,6,2.0,1.5,2,4.8,1,-8.4,0,0.0,-0.8,3.0,2,61.3,2,bullish,2,67.4,6,1.0,30.1,1.0,15.4,0,2.0,0,-24.5,1.5,80.7,1.5,90.75,86.58,99.07,61.3
MAHSEAMLES,12.0,5.0,4,3.0,0.0,2,4.4,2,7.8,1,0.0,-4.4,5.0,2,39.7,0,bearish,2,32.7,4,2.0,16.7,1.0,26.9,0,3.0,0,-29.6,0.0,-41.5,0.0,635.25,608.4,589.13,39.7
HCLTECH,12.0,0.0,8,1.0,3.0,0,-8.7,0,-18.7,0,0.0,-6.5,0.0,3,43.7,3,bullish,2,68.9,8,1.0,32.5,0.0,6.9,0,1.0,3,33.4,0.0,-2.2,3.0,1179.4,1291.11,1450.11,43.7
INTELLECT,12.0,3.0,4,2.0,3.0,2,1.1,0,-22.2,0,1.0,0.2,3.0,3,40.2,0,bearish,1,18.0,4,1.0,44.1,1.0,17.1,0,2.0,3,44.2,0.0,-15.0,3.0,697.1,689.62,895.54,40.2
BAJFINANCE,12.0,3.0,6,3.0,0.0,2,2.4,1,-4.0,0,0.0,-1.2,3.0,4,48.1,0,bearish,2,33.5,6,2.0,16.2,1.0,17.2,0,3.0,0,-22.2,0.0,11.4,0.0,923.55,902.05,961.8,48.1
BANKINDIA,12.0,2.0,6,3.0,1.0,0,-5.1,1,-1.2,1,0.0,-9.3,2.0,3,42.0,2,bullish,1,19.7,6,2.0,22.3,1.0,27.4,0,3.0,1,7.7,0.0,6.7,1.0,138.64,146.08,140.27,42.0
ZENTEC,12.0,6.0,4,2.0,0.0,2,3.1,2,9.4,2,0.0,-11.2,6.0,1,33.5,0,bearish,3,43.6,4,1.0,30.9,1.0,27.9,0,2.0,0,-7.8,0.0,-57.8,0.0,1564.5,1517.72,1430.67,33.5
ICICIPRULI,12.0,1.0,7,2.0,2.0,1,-4.9,0,-14.0,0,0.0,-3.3,1.0,4,49.1,0,bearish,3,40.2,7,2.0,26.1,0.0,6.9,0,2.0,0,-5.3,2.0,131.3,2.0,522.15,549.23,607.47,49.1
EXIDEIND,12.0,4.0,2,3.0,3.0,3,5.3,1,-4.8,0,0.0,-2.8,4.0,1,34.0,0,bearish,1,24.0,2,2.0,20.0,1.0,20.1,0,3.0,3,55.7,0.0,-72.7,3.0,344.65,327.4,362.12,34.0
TATAPOWER,12.0,6.0,3,3.0,0.0,2,1.0,2,6.4,2,0.0,-4.8,6.0,0,23.3,0,bearish,3,40.9,3,2.0,10.7,1.0,21.2,0,3.0,0,-19.1,0.0,0.9,0.0,415.0,410.79,390.22,23.3
PHOENIXLTD,12.0,5.0,4,3.0,0.0,2,2.4,2,2.7,1,0.0,-4.7,5.0,3,43.4,0,bearish,1,20.1,4,2.0,13.6,1.0,23.0,0,3.0,0,-17.8,0.0,-36.2,0.0,1721.8,1680.86,1676.99,43.4
NBCC,12.0,3.0,5,3.0,1.0,2,4.3,1,-9.8,0,0.0,-1.2,3.0,4,49.8,0,bearish,1,26.8,5,2.0,28.3,1.0,20.6,0,3.0,1,0.9,0.0,-48.5,1.0,93.08,89.22,103.15,49.8
TITAN,12.0,5.0,2,3.0,2.0,1,-3.6,2,4.6,2,0.0,-7.9,5.0,1,33.0,0,bearish,1,18.9,2,2.0,10.9,1.0,24.2,0,3.0,2,11.0,0.0,-50.2,2.0,4102.0,4253.74,3923.07,33.0
JAGRAN,12.0,4.0,4,3.0,1.0,2,4.9,1,-1.2,0,1.0,1.4,4.0,2,60.3,2,bullish,0,74.6,4,2.0,12.7,0.0,14.1,1,3.0,0,-38.2,1.0,34.1,1.0,67.9,64.7,68.74,60.3
CANFINHOME,12.0,3.0,5,3.0,1.0,1,-1.5,1,-0.8,1,0.0,-8.1,3.0,3,41.6,0,bearish,2,30.2,5,2.0,13.7,1.0,19.2,0,3.0,1,5.2,0.0,-48.8,1.0,838.5,851.24,845.26,41.6
EIHOTEL,12.0,3.0,6,3.0,0.0,2,3.0,1,-8.5,0,0.0,-3.6,3.0,4,52.7,0,bearish,2,60.1,6,2.0,25.0,1.0,20.3,0,3.0,0,-88.5,0.0,4.8,0.0,326.25,316.73,356.39,52.7
ITC,12.0,3.0,7,2.0,0.0,2,2.1,0,-13.5,0,1.0,1.6,3.0,2,38.5,2,bullish,3,57.3,7,2.0,27.4,0.0,8.1,0,2.0,0,-19.3,0.0,5.5,0.0,310.3,304.04,358.78,38.5
TATAPOWER,12.0,6.0,3,3.0,0.0,2,1.0,2,6.4,2,0.0,-4.8,6.0,0,23.3,0,bearish,3,40.9,3,2.0,10.7,1.0,21.2,0,3.0,0,-19.1,0.0,0.9,0.0,415.0,410.79,390.22,23.3
SHARDACROP,12.0,3.0,2,4.0,3.0,0,-11.4,1,-3.6,2,0.0,-17.3,3.0,1,30.5,0,bearish,1,8.3,2,2.0,29.4,2.0,50.9,0,4.0,3,54.2,0.0,-31.7,3.0,916.3,1034.69,950.92,30.5
AVANTIFEED,12.0,6.0,2,4.0,0.0,1,-3.3,3,35.6,2,0.0,-12.2,6.0,1,34.7,0,bearish,1,12.4,2,2.0,20.5,2.0,106.3,0,4.0,0,-34.1,0.0,-48.4,0.0,1267.4,1310.34,934.37,34.7
PHOENIXLTD,12.0,5.0,4,3.0,0.0,2,2.4,2,2.7,1,0.0,-4.7,5.0,3,43.4,0,bearish,1,20.1,4,2.0,13.6,1.0,23.0,0,3.0,0,-17.8,0.0,-36.2,0.0,1721.8,1680.86,1676.99,43.4
PERSISTENT,12.0,3.0,6,2.0,1.0,2,2.1,1,-8.4,0,0.0,-0.1,3.0,3,59.8,3,bullish,0,80.1,6,2.0,23.0,0.0,13.9,0,2.0,0,-3.9,1.0,29.1,1.0,5066.3,4963.28,5530.42,59.8
PERSISTENT,12.0,3.0,6,2.0,1.0,2,2.1,1,-8.4,0,0.0,-0.1,3.0,3,59.8,3,bullish,0,80.1,6,2.0,23.0,0.0,13.9,0,2.0,0,-3.9,1.0,29.1,1.0,5066.3,4963.28,5530.42,59.8
ITC,12.0,3.0,7,2.0,0.0,2,2.1,0,-13.5,0,1.0,1.6,3.0,2,38.5,2,bullish,3,57.3,7,2.0,27.4,0.0,8.1,0,2.0,0,-19.3,0.0,5.5,0.0,310.3,304.04,358.78,38.5
JSWENERGY,11.5,5.0,4,2.5,0.0,2,2.3,2,4.7,1,0.0,-4.9,5.0,2,37.2,0,bearish,2,37.9,4,1.5,9.0,1.0,24.6,0,2.5,0,-2.0,0.0,-14.6,0.0,533.15,521.27,509.31,37.2
JSWENERGY,11.5,5.0,4,2.5,0.0,2,2.3,2,4.7,1,0.0,-4.9,5.0,2,37.2,0,bearish,2,37.9,4,1.5,9.0,1.0,24.6,0,2.5,0,-2.0,0.0,-14.6,0.0,533.15,521.27,509.31,37.2
SUZLON,11.5,5.0,3,3.5,0.0,3,10.6,2,0.9,0,0.0,-3.0,5.0,1,32.6,0,bearish,2,30.8,3,2.0,28.8,1.5,38.5,0,3.5,0,-0.1,0.0,-43.0,0.0,52.91,47.82,52.43,32.6
PFC,11.5,6.0,2,3.5,0.0,1,-0.2,3,10.0,2,0.0,-8.2,6.0,1,32.9,0,bearish,1,13.3,2,2.0,11.3,1.5,33.2,0,3.5,0,-24.3,0.0,-39.5,0.0,431.6,432.44,392.23,32.9
SOBHA,11.0,4.0,1,3.0,3.0,2,4.0,1,-5.5,0,1.0,0.0,4.0,0,28.6,0,bearish,1,16.2,1,2.0,19.9,1.0,22.8,0,3.0,3,36.7,0.0,-79.2,3.0,1387.8,1335.03,1468.51,28.6
OBEROIRLTY,11.0,4.0,4,3.0,0.0,2,2.5,2,0.3,0,0.0,-5.8,4.0,2,35.2,0,bearish,2,32.5,4,2.0,18.7,1.0,16.7,0,3.0,0,-27.5,0.0,-37.5,0.0,1622.0,1582.44,1616.64,35.2
TIRUMALCHM,11.0,4.0,5,2.0,0.0,3,7.2,0,-14.7,0,1.0,1.5,4.0,4,54.3,0,bearish,1,29.6,5,1.0,38.3,1.0,28.5,0,2.0,0,-40.8,0.0,-40.7,0.0,203.03,189.37,237.99,54.3
ARVINDFASN,11.0,1.0,4,3.0,3.0,1,-0.9,0,-11.8,0,0.0,-9.0,1.0,3,44.5,0,bearish,1,16.6,4,2.0,25.9,1.0,17.2,0,3.0,3,65.2,0.0,-76.4,3.0,429.3,433.3,486.7,44.5
RELIGARE,11.0,4.0,4,3.0,0.0,2,3.3,1,-5.3,0,1.0,1.9,4.0,4,53.0,0,bearish,0,74.9,4,2.0,22.7,1.0,16.1,0,3.0,0,-17.4,0.0,9.1,0.0,228.07,220.8,240.75,53.0
BEL,11.0,5.0,3,3.0,0.0,1,-3.0,2,2.3,2,0.0,-5.7,5.0,2,38.3,0,bearish,1,28.6,3,2.0,10.7,1.0,18.8,0,3.0,0,-24.0,0.0,16.4,0.0,422.95,436.12,413.45,38.3
SBILIFE,11.0,3.0,4,2.0,2.0,2,0.3,1,-2.2,0,0.0,-0.2,3.0,1,68.2,3,bullish,0,87.6,4,2.0,11.6,0.0,9.5,0,2.0,2,13.9,0.0,-15.7,2.0,1881.4,1876.34,1923.5,68.2
SBILIFE,11.0,3.0,4,2.0,2.0,2,0.3,1,-2.2,0,0.0,-0.2,3.0,1,68.2,3,bullish,0,87.6,4,2.0,11.6,0.0,9.5,0,2.0,2,13.9,0.0,-15.7,2.0,1881.4,1876.34,1923.5,68.2
HAL,11.0,3.0,5,3.0,0.0,2,4.3,1,-1.2,0,0.0,-1.5,3.0,4,49.1,0,bearish,1,23.9,5,2.0,15.0,1.0,24.5,0,3.0,0,-8.9,0.0,8.8,0.0,4333.2,4155.1,4387.41,49.1
MUTHOOTFIN,11.0,3.0,4,4.0,0.0,1,-2.3,1,-1.2,1,0.0,-7.9,3.0,3,41.6,0,bearish,1,17.2,4,2.0,19.7,2.0,64.4,0,4.0,0,-16.8,0.0,11.7,0.0,3303.6,3382.82,3344.78,41.6
TORNTPOWER,11.0,5.0,1,3.0,2.0,1,-3.2,2,8.3,2,0.0,-10.7,5.0,0,26.3,0,bearish,1,13.4,1,2.0,18.8,1.0,25.9,0,3.0,2,18.6,0.0,-20.0,2.0,1480.3,1529.77,1367.16,26.3
GUJGASLTD,11.0,3.0,5,3.0,0.0,2,4.3,1,-6.5,0,0.0,-1.6,3.0,3,43.9,0,bearish,2,33.8,5,2.0,25.0,1.0,24.9,0,3.0,0,-62.3,0.0,-55.2,0.0,376.55,360.88,402.7,43.9
HINDPETRO,11.0,2.0,6,3.0,0.0,2,1.3,0,-11.7,0,0.0,-3.0,2.0,4,46.2,0,bearish,2,31.4,6,2.0,27.0,1.0,17.3,0,3.0,0,-26.4,0.0,-21.8,0.0,371.0,366.2,420.24,46.2
OBEROIRLTY,11.0,4.0,4,3.0,0.0,2,2.5,2,0.3,0,0.0,-5.8,4.0,2,35.2,0,bearish,2,32.5,4,2.0,18.7,1.0,16.7,0,3.0,0,-27.5,0.0,-37.5,0.0,1622.0,1582.44,1616.64,35.2
MAHLOG,11.0,4.0,1,3.0,3.0,0,-7.8,2,1.3,2,0.0,-18.1,4.0,0,18.7,0,bearish,1,7.9,1,2.0,20.9,1.0,29.5,0,3.0,3,26.5,0.0,-75.6,3.0,356.1,386.32,351.69,18.7
MUTHOOTFIN,11.0,3.0,4,4.0,0.0,1,-2.3,1,-1.2,1,0.0,-7.9,3.0,3,41.6,0,bearish,1,17.2,4,2.0,19.7,2.0,64.4,0,4.0,0,-16.8,0.0,11.7,0.0,3303.6,3382.82,3344.78,41.6
NAVNETEDUL,11.0,3.0,5,3.0,0.0,2,3.0,1,-2.9,0,0.0,-2.7,3.0,4,49.7,0,bearish,1,18.4,5,2.0,14.0,1.0,17.4,0,3.0,0,-32.9,0.0,-77.6,0.0,142.68,138.49,147.01,49.7
MFSL,11.0,2.0,6,3.0,0.0,1,-0.5,1,-1.2,0,0.0,-0.6,2.0,4,51.1,0,bearish,2,36.5,6,2.0,14.5,1.0,19.3,0,3.0,0,-27.3,0.0,7.3,0.0,1617.9,1625.47,1638.35,51.1
AUBANK,11.0,6.0,2,3.0,0.0,2,0.9,2,8.3,2,0.0,-6.8,6.0,1,35.0,0,bearish,1,3.9,2,1.5,10.0,1.5,43.0,0,3.0,0,-12.9,0.0,-47.0,0.0,971.9,963.31,897.15,35.0
LICI,11.0,3.0,6,2.0,0.0,2,1.1,1,-6.0,0,0.0,-2.1,3.0,4,46.1,0,bearish,2,69.1,6,2.0,16.9,0.0,11.4,0,2.0,0,-26.6,0.0,-37.9,0.0,803.5,794.41,855.15,46.1
INFY,11.0,1.0,6,1.0,3.0,1,-3.4,0,-17.0,0,0.0,-5.7,1.0,3,55.8,3,bullish,0,98.6,6,1.0,30.7,0.0,9.9,0,1.0,1,9.5,2.0,126.0,3.0,1196.9,1239.62,1441.93,55.8
VIPIND,11.0,0.0,7,1.0,3.0,0,-7.4,0,-22.3,0,0.0,-6.4,0.0,4,48.8,2,bullish,1,29.5,7,1.0,40.2,0.0,5.8,0,1.0,3,53.8,0.0,-31.9,3.0,294.25,317.76,378.49,48.8
INDIANB,10.5,3.0,2,3.5,2.0,0,-7.9,1,-0.2,2,0.0,-11.7,3.0,1,34.7,0,bearish,1,21.4,2,2.0,18.4,1.5,42.9,0,3.5,2,17.8,0.0,-24.8,2.0,817.1,887.33,818.99,34.7
TITAGARH,10.5,3.0,3,3.5,1.0,2,4.2,1,-8.2,0,0.0,-0.5,3.0,2,38.5,0,bearish,1,8.2,3,2.0,24.0,1.5,30.1,0,3.5,1,0.6,0.0,-77.1,1.0,739.6,709.98,805.38,38.5
WABAG,10.5,4.0,3,3.5,0.0,2,3.3,2,1.7,0,0.0,-6.5,4.0,1,31.2,0,bearish,2,33.0,3,2.0,17.0,1.5,34.7,0,3.5,0,-31.0,0.0,-30.3,0.0,1391.2,1347.14,1367.41,31.2
CONCOR,10.0,3.0,4,3.0,0.0,2,4.3,1,-1.3,0,0.0,-2.0,3.0,3,44.5,0,bearish,1,16.7,4,2.0,21.2,1.0,20.0,0,3.0,0,-23.9,0.0,-55.2,0.0,505.6,484.82,512.43,44.5
HEROMOTOCO,10.0,2.0,4,3.0,1.0,1,-3.9,1,-6.6,0,0.0,-3.5,2.0,3,44.2,0,bearish,1,22.0,4,2.0,20.1,1.0,24.6,0,3.0,1,9.4,0.0,-14.5,1.0,5007.5,5212.19,5363.46,44.2
HDFCBANK,10.0,1.0,6,2.0,1.0,1,-3.7,0,-17.6,0,0.0,-4.7,1.0,3,43.3,2,bullish,1,28.3,6,2.0,25.3,0.0,4.9,0,2.0,0,-29.9,1.0,21.5,1.0,762.45,791.67,925.1,43.3
ROUTE,10.0,3.0,6,1.0,0.0,2,5.0,0,-21.4,0,1.0,0.2,3.0,4,47.0,0,bearish,2,31.0,6,0.0,54.4,1.0,26.5,0,1.0,0,-33.5,0.0,-2.3,0.0,519.7,495.0,661.29,47.0
AXISBANK,10.0,4.0,2,3.0,1.0,1,-2.9,2,0.5,1,0.0,-10.2,4.0,1,30.6,0,bearish,1,18.8,2,2.0,12.7,1.0,18.8,0,3.0,0,-7.4,1.0,29.5,1.0,1238.3,1275.36,1232.73,30.6
UNIONBANK,10.0,4.0,2,3.0,1.0,0,-9.3,2,0.4,2,0.0,-18.1,4.0,1,32.6,0,bearish,1,15.1,2,2.0,22.6,1.0,27.5,0,3.0,1,1.2,0.0,-64.4,1.0,158.96,175.28,158.28,32.6
DABUR,10.0,3.0,5,2.0,0.0,2,1.1,1,-8.7,0,0.0,-1.6,3.0,4,48.5,0,bearish,1,24.8,5,2.0,21.1,0.0,12.3,0,2.0,0,-0.1,0.0,-42.3,0.0,452.8,447.82,495.76,48.5
RCF,10.0,3.0,4,3.0,0.0,2,0.9,1,-9.7,0,0.0,-6.3,3.0,2,35.7,0,bearish,2,35.1,4,2.0,24.0,1.0,17.4,0,3.0,0,-73.8,0.0,17.4,0.0,124.42,123.29,137.75,35.7
EDELWEISS,10.0,3.0,2,3.0,2.0,1,-3.6,1,-1.4,1,0.0,-10.6,3.0,1,31.8,0,bearish,1,6.5,2,2.0,16.6,1.0,27.7,0,3.0,2,16.1,0.0,-69.0,2.0,109.04,113.06,110.57,31.8
LICHSGFIN,10.0,3.0,4,3.0,0.0,2,2.3,1,-0.5,0,0.0,-2.9,3.0,3,42.4,0,bearish,1,14.4,4,2.0,14.5,1.0,18.3,0,3.0,0,-3.5,0.0,-59.4,0.0,543.0,531.01,545.92,42.4
RAILTEL,10.0,4.0,4,2.0,0.0,3,5.2,1,-6.3,0,0.0,-4.3,4.0,3,44.1,0,bearish,1,14.9,4,1.0,33.2,1.0,29.5,0,2.0,0,-52.9,0.0,-67.1,0.0,317.35,301.63,338.85,44.1
MAHLIFE,10.0,3.0,4,2.0,1.0,1,-1.8,1,-10.0,0,1.0,2.8,3.0,2,38.9,0,bearish,2,37.3,4,2.0,23.0,0.0,14.7,0,2.0,1,3.6,0.0,-69.4,1.0,328.9,334.8,365.43,38.9
IEX,10.0,4.0,5,1.0,0.0,2,1.9,1,-4.5,0,1.0,1.3,4.0,4,53.1,0,bearish,1,29.2,5,1.0,40.1,0.0,11.2,0,1.0,0,-2.0,0.0,-68.7,0.0,125.48,123.2,131.46,53.1
UPL,10.0,3.0,5,2.0,0.0,2,0.2,1,-9.4,0,0.0,-3.1,3.0,4,45.9,0,bearish,1,23.3,5,2.0,22.0,0.0,12.1,0,2.0,0,-1.3,0.0,-17.6,0.0,633.3,632.02,699.29,45.9
UNIONBANK,10.0,4.0,2,3.0,1.0,0,-9.3,2,0.4,2,0.0,-18.1,4.0,1,32.6,0,bearish,1,15.1,2,2.0,22.6,1.0,27.5,0,3.0,1,1.2,0.0,-64.4,1.0,158.96,175.28,158.28,32.6
JKLAKSHMI,10.0,2.0,5,2.0,1.0,2,2.2,0,-17.1,0,0.0,-2.3,2.0,4,46.0,0,bearish,1,22.5,5,1.0,36.9,1.0,17.2,0,2.0,1,6.0,0.0,-80.9,1.0,644.6,630.71,777.25,46.0
DIXON,10.0,2.0,6,2.0,0.0,2,3.3,0,-18.4,0,0.0,-1.9,2.0,4,45.9,0,bearish,2,60.2,6,1.0,40.2,1.0,15.1,0,2.0,0,-3.6,0.0,-17.9,0.0,11048.0,10692.46,13536.52,45.9
DLF,10.0,2.0,5,2.0,1.0,2,1.4,0,-15.0,0,0.0,-5.4,2.0,3,44.3,0,bearish,2,35.6,5,1.0,34.4,1.0,18.0,0,2.0,0,-30.5,1.0,28.1,1.0,577.4,569.69,679.13,44.3
IDFCFIRSTB,10.0,3.0,4,3.0,0.0,2,2.3,1,-9.0,0,0.0,-0.8,3.0,2,37.7,0,bearish,2,31.2,4,2.0,22.1,1.0,16.8,0,3.0,0,-20.4,0.0,-42.8,0.0,67.81,66.27,74.55,37.7
TVSMOTOR,10.0,2.0,2,3.0,3.0,0,-7.7,1,-6.9,1,0.0,-10.3,2.0,1,31.0,0,bearish,1,11.0,2,2.0,17.0,1.0,24.1,0,3.0,1,3.2,2.0,131.7,3.0,3283.4,3556.86,3525.89,31.0
PRESTIGE,10.0,2.0,5,3.0,0.0,2,3.8,0,-10.0,0,0.0,-2.0,2.0,3,42.4,0,bearish,2,36.5,5,2.0,24.0,1.0,26.3,0,3.0,0,-43.1,0.0,-25.4,0.0,1377.1,1326.89,1530.23,42.4
IDFCFIRSTB,10.0,3.0,4,3.0,0.0,2,2.3,1,-9.0,0,0.0,-0.8,3.0,2,37.7,0,bearish,2,31.2,4,2.0,22.1,1.0,16.8,0,3.0,0,-20.4,0.0,-42.8,0.0,67.81,66.27,74.55,37.7
UPL,10.0,3.0,5,2.0,0.0,2,0.2,1,-9.4,0,0.0,-3.1,3.0,4,45.9,0,bearish,1,23.3,5,2.0,22.0,0.0,12.1,0,2.0,0,-1.3,0.0,-17.6,0.0,633.3,632.02,699.29,45.9
DIXON,10.0,2.0,6,2.0,0.0,2,3.3,0,-18.4,0,0.0,-1.9,2.0,4,45.9,0,bearish,2,60.2,6,1.0,40.2,1.0,15.1,0,2.0,0,-3.6,0.0,-17.9,0.0,11048.0,10692.46,13536.52,45.9
POWERGRID,9.5,5.0,1,2.5,1.0,1,-2.3,2,5.9,2,0.0,-6.6,5.0,0,20.6,0,bearish,1,24.9,1,1.5,8.1,1.0,20.8,0,2.5,0,-31.3,1.0,30.2,1.0,298.6,305.61,282.08,20.6
JAMNAAUTO,9.5,3.0,3,3.5,0.0,0,-7.5,1,-1.6,2,0.0,-10.7,3.0,2,36.0,0,bearish,1,14.2,3,2.0,26.1,1.5,33.2,0,3.5,0,-18.1,0.0,-32.6,0.0,112.8,122.0,114.61,36.0
IDBI,9.5,1.0,5,2.0,1.5,1,-4.1,0,-20.9,0,0.0,-1.3,1.0,2,39.4,0,bearish,3,58.3,5,1.0,37.9,1.0,20.6,0,2.0,0,-48.1,1.5,81.9,1.5,73.56,76.68,92.96,39.4
GAIL,9.5,3.0,2,3.0,1.5,2,1.0,1,-5.5,0,0.0,-6.0,3.0,1,31.0,0,bearish,1,7.3,2,2.0,20.2,1.0,16.2,0,3.0,0,-29.4,1.5,88.3,1.5,156.12,154.59,165.2,31.0
DBL,9.0,3.0,3,3.0,0.0,2,0.4,1,-4.7,0,0.0,-1.4,3.0,2,36.9,0,bearish,1,17.6,3,2.0,24.0,1.0,16.3,0,3.0,0,-33.7,0.0,-30.4,0.0,444.45,442.64,466.57,36.9
APLAPOLLO,9.0,4.0,2,3.0,0.0,0,-5.8,2,0.3,2,0.0,-12.1,4.0,1,34.6,0,bearish,1,19.0,2,2.0,19.0,1.0,25.4,0,3.0,0,-2.9,0.0,-47.0,0.0,1864.5,1979.3,1859.37,34.6
CLEAN,9.0,2.0,3,1.0,3.0,2,0.8,0,-17.4,0,0.0,-0.3,2.0,2,38.5,0,bearish,1,18.9,3,0.0,52.0,1.0,17.0,0,1.0,3,73.3,0.0,-77.0,3.0,763.15,757.22,923.39,38.5
